Sequence ID,Predicted label,Final_Confidence_Score,Predicted_Code,Predicted_Path_Codes
RONIN1_I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
RONIN2_LTR1,L1,N/A,1.4.4,"1,1.4,1.4.4"
RONIN3_LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Copia-121_CCri-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
ROVER_DM,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
RSINE1,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
RT2,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
RTE-10_AMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-10_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-11_Crp,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-11_SP,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-12_Hmel,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-13_AMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-13_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
Copia-122_AA-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
RTE-14_Lch,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-15_Hmel,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-16_Hmel,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-17_Hmel,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
RTE-18_HMM,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-19_Hmel,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-1B_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-1_AFC,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
RTE-1_CPB,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-1_DBi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
ATCOPIA4LTR,SubclassI,N/A,2.1,"2,2.1"
Copia-122_SB-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
RTE-1_DT,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-1_Gav,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-1_Mad,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-1_PBa,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-1_SBi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-1_TD,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-20_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-23_CPB,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-25_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-28_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
Copia-123_BRa-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
RTE-2_BF,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-2_CTe,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-2_Gav,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-2_MD,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-2_PD,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-2_SP,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-31_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-36_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-3_AG,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-3_CQ,RTE,N/A,1.4.2,"1,1.4,1.4.2"
Copia-124_AA-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
RTE-3_LCh,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-3_NV,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-3_SP,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-44_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-48_LMi,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
RTE-4_CPB,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-4_LCh,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-4_PPac,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-53_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-57_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
Copia-124_CCri-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
RTE-5_BM,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-5_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-5_SP,SubclassI,N/A,2.1,"2,2.1"
RTE-64_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-69_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-6_Crp,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-6_LVa,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-70_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-7_Crp,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-7_NV,RTE,N/A,1.4.2,"1,1.4,1.4.2"
Copia-125_BRa-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
RTE-8_BF,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-8_LMi,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-9_CPB,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-9_NVe,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE-N1_Crp,SINE,N/A,1.5,"1,1.5"
RTE1-N1_LA,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE1_MT,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTESINE1,SINE,N/A,1.5,"1,1.5"
RTEX-10_CGi,SubclassI,N/A,2.1,"2,2.1"
RTEX-11_BF,L1,N/A,1.4.4,"1,1.4,1.4.4"
Copia-126_AA-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
RTEX-12_CGi,SubclassI,N/A,2.1,"2,2.1"
RTEX-13_SK,SubclassI,N/A,2.1,"2,2.1"
RTEX-15_BF,PiggyBac,N/A,2.1.1.7,"2,2.1,2.1.1,2.1.1.7"
RTEX-17_CGi,SubclassI,N/A,2.1,"2,2.1"
RTEX-19_SK,SubclassI,N/A,2.1,"2,2.1"
RTEX-1_CR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
RTEX-1_EL,L1,N/A,1.4.4,"1,1.4,1.4.4"
RTEX-1_SP,L1,N/A,1.4.4,"1,1.4,1.4.4"
RTEX-21_CGi,SubclassI,N/A,2.1,"2,2.1"
RTEX-23_SK,L1,N/A,1.4.4,"1,1.4,1.4.4"
Copia-126_SB-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
RTEX-26_CGi,SubclassI,N/A,2.1,"2,2.1"
RTEX-2_ACar,L1,N/A,1.4.4,"1,1.4,1.4.4"
RTEX-2_NV,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
RTEX-3_ACar,DIRS,N/A,1.2,"1,1.2"
RTEX-3_SK,SubclassI,N/A,2.1,"2,2.1"
RTEX-4_CGi,DIRS,N/A,1.2,"1,1.2"
RTEX-5_ACar,L1,N/A,1.4.4,"1,1.4,1.4.4"
RTEX-5_SK,Transib,N/A,2.1.1.5,"2,2.1,2.1.1,2.1.1.5"
RTEX-6_NV,SubclassI,N/A,2.1,"2,2.1"
RTEX-7_SK,L1,N/A,1.4.4,"1,1.4,1.4.4"
Copia-127_SB-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
RTEX-8_SK,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTEY-1_CTe,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE_Ele2B_AAe,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RTE_SJ,RTE,N/A,1.4.2,"1,1.4,1.4.2"
RT_AP,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
RT_SC,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Ruka,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SABRINA2_TM_I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SABRINA_SC_I,LTR,N/A,1.1,"1,1.1"
Saci-2_LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Copia-128_CCri-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SACI-7,DIRS,N/A,1.2,"1,1.2"
Sadhu1-2,SINE,N/A,1.5,"1,1.5"
Sadhu3-2,SINE,N/A,1.5,"1,1.5"
Sadhu6-1,SINE,N/A,1.5,"1,1.5"
Sagan-10_TMe,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Sagan-1_ALai,PiggyBac,N/A,2.1.1.7,"2,2.1,2.1.1,2.1.1.7"
Sagan-1_PMar,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Sagan-2_MLP,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Sagan-3_TMe,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Sagan-6_MLP,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Copia-129_CCri-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Sagan-9_TMe,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Sake2_BM,SubclassI,N/A,2.1,"2,2.1"
SART-1_APi,R2,N/A,1.4.1,"1,1.4,1.4.1"
SART-1_PHu,R2,N/A,1.4.1,"1,1.4,1.4.1"
SART-4_APi,R2,N/A,1.4.1,"1,1.4,1.4.1"
SART-7_APi,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
SARTBm3,I,N/A,1.4.5,"1,1.4,1.4.5"
SARTTc4,R2,N/A,1.4.1,"1,1.4,1.4.1"
Sat-1_LVa,SubclassI,N/A,2.1,"2,2.1"
SAT-3_NV,DIRS,N/A,1.2,"1,1.2"
ATCOPIA52LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Copia-12_ADe-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SC-10_I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SC-3_LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SC-6_LTR,I,N/A,1.4.5,"1,1.4,1.4.5"
SC-9_I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SENKUSHA1,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Sepioth-SINE1,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SETARIA2,Mutator,N/A,2.1.1.3,"2,2.1,2.1.1,2.1.1.3"
SFV1-10_AMi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-11B_Gav-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-11_Crp-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Copia-12_ATr-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SFV1-12C_AMi-I,R2,N/A,1.4.1,"1,1.4,1.4.1"
SFV1-12_AMi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-13_AMi-I,DIRS,N/A,1.2,"1,1.2"
SFV1-14B_Crp-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-14_Gav-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-15_Crp-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-16_AMi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-17_AMi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-18_AMi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-19_Crp-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Copia-12_BRa-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SFV1-1_AMi-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-20B_Crp-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-20_Gav-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-23B_Gav-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-25B_Gav-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-27_Gav-I,DIRS,N/A,1.2,"1,1.2"
SFV1-2_Crp-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-3_AMi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-3_Gav-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-4_Gav-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Copia-12_CP-LTR,SubclassI,N/A,2.1,"2,2.1"
SFV1-5C_AMi-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
SFV1-5_ASi-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
SFV1-6B_Crp-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-6_Gav-I,L1,N/A,1.4.4,"1,1.4,1.4.4"
SFV1-7_AMi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-8_AMi-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SFV1-8_Gav-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SHACOP11_I_MT,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SHACOP14_LTR_MT__2,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SHACOP17_I_MT,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Copia-12_DR-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SHACOP20_I_MT,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SHACOP2_I_MT__2,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SHACOP6_I_MT,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SHACOP8_LTR_MT__2,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SHAGY_I_MT,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SHALINE14_MT,L1,N/A,1.4.4,"1,1.4,1.4.4"
SHALINE20_MT,L1,N/A,1.4.4,"1,1.4,1.4.4"
SHALINE6_MT,L1,N/A,1.4.4,"1,1.4,1.4.4"
SHAMUDRA2_MT__2,SubclassI,N/A,2.1,"2,2.1"
SHAMU_MT,Mutator,N/A,2.1.1.3,"2,2.1,2.1.1,2.1.1.3"
Copia-12_FV-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Shinagawa-10_AAe,SubclassI,N/A,2.1,"2,2.1"
Shinagawa-2_CQ,SubclassI,N/A,2.1,"2,2.1"
Shinagawa-7_AAe,SubclassI,N/A,2.1,"2,2.1"
Silava_PTa-5LTR,SINE,N/A,1.5,"1,1.5"
SIMPLEHAT2_ALy,SubclassI,N/A,2.1,"2,2.1"
SINE-1_ECa,SINE,N/A,1.5,"1,1.5"
SINE-1_Pmo,5S,N/A,1.5.3,"1,1.5,1.5.3"
SINE-2_Mad,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE-3_Mad,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE-5_FV,SINE,N/A,1.5,"1,1.5"
Copia-12_JC-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SINE03_OS,SubclassI,N/A,2.1,"2,2.1"
SINE1b1_Cis,SINE,N/A,1.5,"1,1.5"
SINE1OS,SINE,N/A,1.5,"1,1.5"
SINE1_SO,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
SINE2-1B_ACar,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-1_AFC,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-1_BT,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-1_DR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-1_HM,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-1_NV,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Copia-12_LU-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SINE2-1_SBi,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-1_VC,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-2D_SSa,SubclassI,N/A,2.1,"2,2.1"
SINE2-2_CQ,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-2_NV,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-3_BT,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-3_NV,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-4b_SP,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-4_PM,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE2-5_SSa,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Copia-12_MLP-LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SINE2AFC,SubclassI,N/A,2.1,"2,2.1"
SINE3-1_AO,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
SINE6_OS,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINEC1A_CF,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINEC1C2_CF,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINEC2A2_CF,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINEC_Fc3,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINEU-1C_Croc,SINE,N/A,1.5,"1,1.5"
SINEU-1G_Croc,SINE,N/A,1.5,"1,1.5"
SINEU-2_Gav,SubclassI,N/A,2.1,"2,2.1"
Copia-12_PIT-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SINEX-1_CR,SINE,N/A,1.5,"1,1.5"
SINEX-5_CR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE_FR1A,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SINE_RR,SINE,N/A,1.5,"1,1.5"
SIRE1_INT,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SKIPPER_I,LTR,N/A,1.1,"1,1.1"
Slatif16,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
SlmII,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
Sm1,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SMAR11,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
ATCOPIA54_I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Copia-12_Pru-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SMAR16,Transib,N/A,2.1.1.5,"2,2.1,2.1.1,2.1.1.5"
SMAR20,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
SMAR25,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
SMAR29,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
SMAR33,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
SMAR8,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
SMARN2B,SubclassI,N/A,2.1,"2,2.1"
SNAP-OL3,SubclassI,N/A,2.1,"2,2.1"
Sola1-1N_SMo,SubclassI,N/A,2.1,"2,2.1"
Sola1-1_BM,SubclassI,N/A,2.1,"2,2.1"
Copia-12_PTrit-I,DIRS,N/A,1.2,"1,1.2"
Sola1-1_DPu,SubclassI,N/A,2.1,"2,2.1"
Sola1-1_LMi,SubclassI,N/A,2.1,"2,2.1"
Sola1-1_PR,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Sola1-2D_CCri,SubclassI,N/A,2.1,"2,2.1"
Sola1-2_AP,SubclassI,N/A,2.1,"2,2.1"
Sola1-2_PI,PiggyBac,N/A,2.1.1.7,"2,2.1,2.1.1,2.1.1.7"
Sola1-3_CCri,SubclassI,N/A,2.1,"2,2.1"
Sola1-3_PI,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Sola1-4_LG,SubclassI,N/A,2.1,"2,2.1"
Sola1-5_CGi,SubclassI,N/A,2.1,"2,2.1"
Copia-12_RC-LTR,SubclassI,N/A,2.1,"2,2.1"
Sola1-6_AP,SubclassI,N/A,2.1,"2,2.1"
Sola1-8_AP,SubclassI,N/A,2.1,"2,2.1"
Sola1-N1B_CQ,SubclassI,N/A,2.1,"2,2.1"
Sola1-N2_AAe,SubclassI,N/A,2.1,"2,2.1"
Sola1-N6_AAe,SubclassI,N/A,2.1,"2,2.1"
Sola1-N9_AAe,SubclassI,N/A,2.1,"2,2.1"
Sola2-13_LMi,SubclassI,N/A,2.1,"2,2.1"
Sola2-1_DPu,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
Sola2-1_LG,SubclassI,N/A,2.1,"2,2.1"
Sola2-1_SIn,SubclassI,N/A,2.1,"2,2.1"
Copia-12_SSa-I,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
Sola2-2_CTe,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
Sola2-2_NVi,SubclassI,N/A,2.1,"2,2.1"
Sola2-3_AAe,SubclassI,N/A,2.1,"2,2.1"
Sola2-3_SP,SubclassI,N/A,2.1,"2,2.1"
Sola2-5_AAe,SubclassI,N/A,2.1,"2,2.1"
Sola2-6_LMi,SubclassI,N/A,2.1,"2,2.1"
Sola2-N1_AAe,SubclassI,N/A,2.1,"2,2.1"
Sola2-N2_AAe,SubclassI,N/A,2.1,"2,2.1"
Sola3-1N1_AA,SubclassI,N/A,2.1,"2,2.1"
Sola3-1_CB,SubclassI,N/A,2.1,"2,2.1"
Copia-12_TC-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Sola3-1_EmiHux,SubclassI,N/A,2.1,"2,2.1"
Sola3-2N1_CB,SubclassI,N/A,2.1,"2,2.1"
Sola3-2_NV,SubclassI,N/A,2.1,"2,2.1"
Sola3-3_PS,SubclassI,N/A,2.1,"2,2.1"
SONATA3__2,SubclassI,N/A,2.1,"2,2.1"
SORHA1,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
SPIN_NA_1_Et,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
SPIN_NA_6_Et,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
SPRT1_IB_I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SR2A,SINE,N/A,1.5,"1,1.5"
Copia-130_CCri-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
STALKER2_I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Steamer-I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
STONE,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY11_SB,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY13_SB,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY15_SB,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY18_OS,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY1_OS,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY21_OS,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY24_OS,SubclassI,N/A,2.1,"2,2.1"
Copia-131_AA-LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
STOWAWAY26_SB,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY2_OS,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY30_OS,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY36_OS,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY43_OS,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY48_OS,SubclassI,N/A,2.1,"2,2.1"
STOWAWAY8_OS,SubclassI,N/A,2.1,"2,2.1"
STRID3,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
STRIDM,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SUKKULA3_TM_LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Copia-132_AA-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SUSHII,DIRS,N/A,1.2,"1,1.2"
SUSU,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
SVA_D,SINE,N/A,1.5,"1,1.5"
SZ-10LTR,LTR,N/A,1.1,"1,1.1"
SZ-14LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SZ-20LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SZ-24LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SZ-28LTR,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
SZ-32LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SZ-37_LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Copia-132_SB-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SZ-42LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SZ-47LTR,LTR,N/A,1.1,"1,1.1"
SZ-50_I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SZ-53_I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SZ-54B_LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SZ-54_I,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SZ-56A_LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SZ-58LTR,SubclassI,N/A,2.1,"2,2.1"
SZ-60,LTR,N/A,1.1,"1,1.1"
SZ-64B_I,L1,N/A,1.4.4,"1,1.4,1.4.4"
Copia-133_SB-I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
SZ-66LTR,LTR,N/A,1.1,"1,1.1"
SZ-7A_LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
SZ-9LTR,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
T2,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
TA1-2_I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
TABARE__2,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Tad1,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Tad1-13B_BG,RTE,N/A,1.4.2,"1,1.4,1.4.2"
Tad1-15_BG,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Tad1-19_BG,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
ATCOPIA57LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Copia-134_CCri-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Tad1-1_NC,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Tad1-1_RGl,Copia,N/A,1.1.1,"1,1.1,1.1.1"
Tad1-23_BG,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
Tad1-26B_BG,L1,N/A,1.4.4,"1,1.4,1.4.4"
Tad1-28_BG,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
